source_center,destination_center,trip_count,median_factor,mean_factor,p75_factor,p90_factor,sla_breach_rate,median_actual_time,median_osrm_time,median_distance,route_types
IND515004AAA,IND562132AAA,8,1.4210526315789471,1.4959730887403835,1.5294117647058822,2.0439609902475624,0.8461538461538461,32.0,24.0,27.0041,['FTL']
IND515134AAA,IND515201AAA,15,1.6666666666666667,1.757983467150134,1.8,2.0100000000000007,0.9777777777777777,15.5,9.0,10.5704,['Carting']
IND515134AAA,IND515591AAA,8,1.5239651416122004,1.6550814599344013,1.8142857142857143,2.107142857142857,1.0,41.0,26.0,24.63375,['FTL']
IND515201AAA,IND515134AAA,5,1.6666666666666667,2.5249555672196324,2.25,5.733333333333333,0.9310344827586207,15.0,9.0,10.4958,['Carting']
IND515201AAA,IND515301AAA,14,2.3095238095238093,2.960808767951625,3.791666666666667,5.0,1.0,17.0,7.0,10.5536,['Carting']
IND515301AAA,IND561202AAB,16,1.8,1.972348484848485,2.125,2.8000000000000003,1.0,15.5,8.0,8.784749999999999,['Carting']
IND515401AAB,IND515801AAA,18,2.4375,2.8271802054154995,2.86875,4.166666666666668,1.0,30.0,16.0,23.085,['FTL']
IND515411AAA,IND516360AAB,2,1.9583333333333335,1.871771967318952,2.0,2.071428571428571,1.0,41.5,23.5,32.20205,['FTL']
IND515591AAA,IND516269AAA,10,1.6125,1.7277183296006826,1.7944444444444445,2.2064935064935067,1.0,38.0,21.0,23.1426,['FTL']
IND515671AAA,IND515134AAA,13,1.5,1.6567721035227667,1.8705357142857142,2.125,1.0,25.5,15.0,16.84435,['FTL']
IND515671AAA,IND515591AAA,1,1.6111111111111112,1.9917881682587566,2.267094017094017,2.6606837606837606,1.0,49.0,26.0,24.9226,['FTL']
IND515761AAA,IND515004AAA,19,1.8888888888888888,1.9015062676961991,2.136363636363636,2.4546583850931674,0.9649122807017544,32.0,21.0,22.9097,['FTL']
IND515801AAA,IND515761AAA,1,1.7692307692307692,1.9074725274725277,2.1428571428571432,2.4000000000000004,1.0,39.0,25.5,29.3084,['FTL']
IND515801AAA,IND515865AAB,18,1.5384615384615383,1.5756103259528462,1.6580459770114944,2.0595238095238093,0.8333333333333334,32.0,25.0,24.69285,['FTL']
IND515865AAB,IND515761AAA,18,1.7003205128205128,1.8716830794004704,2.03125,2.3095238095238093,1.0,28.5,16.0,20.41305,['FTL']
IND516001AAA,IND516227AAA,2,1.7742857142857145,1.7240993788819876,2.1769565217391307,2.2794782608695656,0.75,41.5,23.0,26.836599999999997,['FTL']
IND516101AAA,IND516115AAA,18,2.4285714285714284,3.0739375481341455,3.0,4.166666666666669,1.0,15.0,7.0,9.9958,['Carting']
IND516115AAA,IND517501AAB,17,2.4285714285714284,2.5825492868303326,2.6333333333333333,3.0,1.0,17.0,7.0,9.9212,['Carting']
IND516227AAA,IND515004AAA,2,1.9705882352941178,2.144242344376292,2.3045454545454547,2.7272727272727275,1.0,33.0,18.5,24.29705,['FTL']
IND516269AAA,IND516390AAA,15,1.5,1.8994554063620526,1.761437908496732,2.25,0.9821428571428571,33.0,23.0,24.80025,['FTL']
IND516360AAB,IND516001AAA,2,1.597826086956522,1.557029926595144,1.7003105590062113,1.708695652173913,1.0,34.5,22.0,26.760350000000003,['FTL']
IND516390AAA,IND515004AAA,15,1.7416666666666667,1.8841369009888325,2.1592261904761902,2.5142857142857147,0.9833333333333333,41.5,23.0,25.17505,['FTL']
IND517325AAA,IND517408AAA,1,2.15625,2.15625,2.15625,2.15625,1.0,69.0,32.0,46.6587,['FTL']
IND517501AAB,IND517583AAA,19,2.142857142857143,2.2149553175868966,2.4444444444444446,2.7714285714285714,1.0,18.0,7.0,10.8606,['Carting']
IND517501AAB,IND517644AAA,16,2.443627450980392,2.4887395955652534,2.6842105263157894,3.0457983193277314,1.0,40.5,15.5,20.373549999999998,['FTL']
IND517583AAA,IND516101AAA,19,2.2,2.3108033370828647,2.5,3.0,1.0,14.0,6.0,9.7549,['Carting']
IND517644AAA,IND524132AAA,15,2.162280701754386,2.136983144134847,2.388235294117647,2.5033333333333334,1.0,38.0,17.0,22.49725,['FTL']
IND518002AAA,IND501359AAE,12,1.6339712918660287,1.9528044812476495,2.0794117647058825,2.6679487179487182,0.9895833333333334,31.0,18.0,25.9968,['FTL']
IND518002AAA,IND509103AAB,2,2.0130434782608697,2.051709709954847,2.4641411220358593,2.702197802197802,1.0,59.5,31.0,31.73775,['FTL']
IND518002AAA,IND509124AAA,3,1.5454545454545454,1.5547973516400018,1.6521739130434785,1.798639455782313,0.8888888888888888,32.0,22.0,24.5448,['FTL']
IND518002AAA,IND518206AAA,1,6.764285714285714,6.764285714285714,9.182142857142857,10.632857142857143,1.0,563.5,42.5,46.91355,['FTL']
IND518002AAA,IND518401AAA,13,1.775,2.141694989792816,2.0,2.5857142857142863,1.0,32.0,17.0,17.7389,['FTL']
IND518002AAA,IND518501AAA,18,1.5,1.5388436038095858,1.7,2.0850649350649353,0.8518518518518519,28.0,19.5,25.82475,['FTL']
IND518002AAA,IND562132AAA,11,1.3879928315412187,1.4668776670520414,1.5572916666666667,1.763235294117647,0.756578947368421,28.0,19.0,25.1372,['FTL']
IND518002AAA,IND584101AAA,14,1.6276923076923078,1.6474724524054667,1.8295454545454544,2.0876363636363635,0.9259259259259259,41.0,25.0,25.66525,['FTL']
IND518102AAA,IND518002AAA,14,1.875,2.4479701177982665,2.294117647058824,6.166666666666669,0.8441558441558441,36.0,24.0,26.1172,['FTL']
IND518124AAA,IND518002AAA,1,1.391304347826087,1.5655780706931601,1.6571906354515051,1.8167224080267559,1.0,32.0,23.0,31.6134,['FTL']
IND518124AAA,IND518206AAA,6,1.65,1.6928571428571428,1.8053571428571424,1.9047619047619047,1.0,33.0,21.0,19.491799999999998,['FTL']
IND518206AAA,IND518002AAA,1,1.5,1.5533625730994152,1.6458333333333335,1.7333333333333334,1.0,26.0,19.0,26.0993,['FTL']
IND518206AAA,IND518222AAA,4,1.3333333333333335,1.840079365079365,2.21875,3.0624999999999996,0.625,32.0,22.0,17.8522,['FTL']
IND518222AAA,IND518002AAA,5,1.2352941176470589,1.5231175979163596,1.5488721804511278,2.6999999999999997,0.6666666666666666,21.0,17.0,23.55,['FTL']
IND518401AAA,IND518422AAB,12,1.8541666666666665,2.0311481829573936,2.2569444444444446,2.6789473684210523,1.0,24.5,13.5,19.49725,['FTL']
IND518422AAB,IND518102AAA,14,2.0454780361757106,2.047187278024216,2.1145833333333335,2.2955555555555556,1.0,78.0,37.5,52.876999999999995,['FTL']
IND518501AAA,IND518124AAA,15,1.5742753623188406,1.8163902532387406,2.1333333333333333,2.6425,0.9666666666666667,33.5,22.0,22.836799999999997,['FTL']
IND520011AAA,IND521185AAA,8,1.6666666666666667,2.162780241438778,2.333333333333333,3.2,0.926829268292683,12.0,7.0,10.1953,['Carting']
IND521001AAA,IND521165AAA,3,1.875,1.8885551296542007,1.9270833333333333,2.051169590643275,1.0,22.5,12.5,18.22205,['FTL']
IND521001AAA,IND521225AAB,5,2.2857142857142856,2.2385117322291235,2.6791666666666667,2.8075,1.0,42.0,16.0,22.9131,['FTL']
IND521105AAA,IND521333AAA,4,2.1933497536945814,2.2920750376299948,2.580729166666667,2.709375,1.0,54.5,23.0,28.29645,['FTL']
IND521105AAA,IND534001AAA,4,1.941176470588235,1.929738562091503,2.0588235294117645,2.0588235294117645,1.0,33.5,17.0,18.16985,['FTL']
IND521165AAA,IND521225AAB,3,5.8076923076923075,5.842482517482518,8.786538461538461,9.094615384615386,1.0,139.0,24.0,31.108249999999998,['FTL']
IND521185AAA,IND520011AAA,1,1.7241379310344829,1.7241379310344829,1.7241379310344829,1.7241379310344829,1.0,50.0,29.0,41.8469,['Carting']
IND521185AAA,IND521225AAB,7,1.7142857142857142,2.1477775832555244,2.25,3.4583333333333335,0.9166666666666666,12.0,8.0,10.103850000000001,['Carting']
IND521201AAA,IND521105AAA,3,1.736842105263158,1.7759170653907494,1.9366028708133969,2.0564593301435403,1.0,33.0,22.0,22.3547,['FTL']
IND521225AAB,IND501359AAE,11,1.643181818181818,1.82193279369282,1.9318181818181817,2.428146453089245,0.9090909090909091,35.0,21.0,27.019750000000002,['FTL']
IND521225AAB,IND507002AAA,14,1.4166666666666667,2.112062131838519,1.925,4.0,0.7014925373134329,38.0,27.0,27.4508,['FTL']
IND521225AAB,IND521001AAA,1,1.7386363636363638,1.7322811447811448,2.025462962962963,2.521296296296297,0.75,33.0,19.0,24.313000000000002,['FTL']
IND521225AAB,IND521165AAA,1,2.9714673913043477,2.9714673913043477,3.5509510869565215,3.8986413043478256,1.0,109.5,31.0,42.7986,['FTL']
IND521225AAB,IND521185AAA,1,1.5,1.857142857142857,1.875,2.607142857142857,1.0,9.5,6.5,9.95025,['Carting']
IND521225AAB,IND521201AAA,21,1.5292307692307692,1.908932592980212,1.68,2.0,0.9523809523809523,39.0,26.0,26.22635,['FTL']
IND521225AAB,IND521301AAA,19,1.6414027149321266,2.1128569178695464,2.071428571428572,2.966666666666673,1.0,37.0,23.0,24.2474,['FTL']
IND521225AAB,IND523002AAA,3,1.845238095238095,1.9927401564914464,2.076330532212885,2.6300000000000003,1.0,32.0,18.0,24.13485,['FTL']
IND521301AAA,IND521001AAA,19,2.125,2.1445781916370152,2.5,2.7999999999999994,1.0,25.0,16.0,23.3255,['FTL']
IND521333AAA,IND521225AAB,14,2.3779761904761907,2.5363178888236093,2.965909090909091,3.3312727272727294,1.0,53.0,23.0,26.8353,['FTL']
IND522647AAA,IND523201AAA,19,1.30625,1.4317021318197316,1.6111925708699901,1.8107142857142866,0.7894736842105263,39.0,27.5,21.59575,['FTL']
IND523002AAA,IND523105AAA,1,1.4761904761904765,1.6025657751685152,1.7038486627527725,1.8404435746901502,1.0,31.0,21.0,23.0531,['FTL']
IND523002AAA,IND523226AAA,5,1.6578947368421053,1.8396686159844053,2.2424812030075185,2.575396825396825,0.8333333333333334,32.5,19.0,20.2362,['FTL']
IND523002AAA,IND523230AAA,21,1.588235294117647,1.6788939599873018,1.6966911764705883,1.8567741935483875,1.0,31.0,20.0,26.3351,['FTL']
IND523002AAA,IND523316AAB,1,2.428571428571429,2.2698412698412698,2.496031746031746,2.531746031746032,1.0,48.0,19.5,23.7641,['FTL']
IND523002AAA,IND600056AAB,11,1.6666666666666667,1.7062414965684587,1.8823529411764703,2.1333333333333333,0.8865248226950354,29.0,17.0,25.1521,['FTL']
IND523105AAA,IND524201AAA,19,0.967741935483871,0.9855845700432606,1.0549395161290323,1.2510135135135148,0.10526315789473684,30.0,26.5,22.36795,['FTL']
IND523201AAA,IND523002AAA,2,7.263157894736842,5.258552631578947,7.287828947368421,7.302631578947368,0.6666666666666666,138.0,19.0,25.7151,['FTL']
IND523226AAA,IND523316AAB,13,1.9444444444444444,1.8931549809528003,2.263888888888889,2.4416040100250633,1.0,35.0,19.0,23.9732,['FTL']
IND523230AAA,IND523105AAA,19,1.380952380952381,1.594096528325735,1.6956521739130437,2.318181818181819,0.7959183673469388,27.0,21.0,22.686,['FTL']
IND523316AAB,IND522647AAA,14,1.6393188854489162,1.7676605730011303,1.8235294117647056,2.2999999999999994,1.0,29.5,18.0,25.96465,['FTL']
IND524003AAA,IND501359AAE,14,1.5294117647058822,1.6897518444229964,1.85,2.287619047619048,0.919831223628692,33.0,21.0,28.4842,['FTL']
IND524101AAB,IND517501AAB,16,1.9523809523809523,2.0880455081431197,2.275974025974026,2.7940191387559814,0.984375,43.0,21.0,27.741100000000003,['FTL']
IND524132AAA,IND524101AAB,14,1.5833333333333333,1.7850645429449776,1.846014492753623,2.358333333333333,1.0,33.0,17.5,19.72435,['FTL']
IND524201AAA,IND523002AAA,18,1.3033088235294117,1.4923838046600115,1.4666666666666666,2.575000000000001,0.6551724137931034,23.0,17.0,24.460500000000003,['FTL']
IND530012AAA,IND501359AAE,10,1.8,2.038106175287602,2.4,3.1900000000000004,0.9493670886075949,33.0,17.0,25.1812,['FTL']
IND530012AAA,IND530043AAA,13,2.1944444444444446,2.8332211313398608,4.086309523809524,4.895604395604396,0.9615384615384616,26.0,10.0,11.048200000000001,['Carting']
IND530012AAA,IND531001AAA,5,1.75,1.5174531024531024,1.8920454545454544,2.0,0.7333333333333333,14.0,9.0,11.0,['Carting']
IND530012AAA,IND531036AAA,1,2.459558823529412,2.556168300653595,3.107638888888889,3.976388888888889,0.75,30.0,8.5,10.04645,['Carting']
IND530012AAA,IND531162AAA,7,1.7979797979797978,1.7243141778856064,2.1875,2.838461538461539,0.6428571428571429,15.5,7.5,8.042449999999999,['Carting']
IND530012AAA,IND532001AAB,24,1.6666666666666667,1.8186475141020595,2.0,2.4833333333333343,0.9128787878787878,12.0,7.0,10.15185,['Carting']
IND530012AAA,IND533106AAA,2,1.4686274509803923,1.417193855537046,1.5911764705882352,1.738095238095238,0.6875,27.0,20.5,29.69915,['FTL']
IND530012AAA,IND535001AAA,2,2.071428571428571,2.599935064935065,3.0581818181818186,4.107272727272727,0.9166666666666666,19.5,10.5,10.67335,['Carting']
IND530012AAA,IND751002AAB,3,1.5294117647058822,1.5144379520444475,1.631578947368421,1.8136842105263158,0.8070175438596491,26.0,17.0,25.2094,['FTL']
IND530012AAA,IND764001AAC,3,2.1818181818181817,3.4248056025737683,4.522727272727273,7.875,0.8627450980392157,18.0,8.0,12.1543,['Carting']
IND530012AAA,IND764020AAC,1,3.0,4.416106023606023,6.565934065934066,9.715555555555554,0.8666666666666667,21.0,8.0,11.9166,['Carting']
IND530012AAC,IND501359AAE,1,2.1666666666666665,2.2188893189414793,2.6349206349206353,3.0418300653594774,1.0,37.0,18.0,25.7695,['FTL']
IND530012AAC,IND533106AAA,4,1.5833333333333335,1.7287266591284103,1.7683823529411764,2.203759398496241,0.84375,28.0,18.0,25.7188,['FTL']
IND530018AAA,IND531162AAA,1,4.375,4.375,4.375,4.375,1.0,35.0,8.0,12.2135,['Carting']
IND530026AAA,IND531036AAA,4,2.111111111111111,2.291207837301587,2.446428571428571,2.9,1.0,19.0,9.0,10.2727,['Carting']
IND530043AAA,IND530012AAA,1,6.9875,6.9875,9.29375,10.6775,1.0,62.5,11.0,12.548850000000002,['Carting']
IND530043AAA,IND531163AAA,12,1.6363636363636365,1.6286458751975992,1.75,2.0,0.9310344827586207,17.0,11.0,10.8247,['Carting']
IND531001AAA,IND530012AAA,1,8.636363636363637,8.636363636363637,8.636363636363637,8.636363636363637,1.0,190.0,22.0,24.7421,['Carting']
IND531001AAA,IND531116AAA,5,1.875,1.9752760524499653,2.2777777777777777,2.619047619047619,0.9565217391304348,15.0,8.0,10.2879,['Carting']
IND531036AAA,IND530012AAA,4,2.422794117647059,2.4841135172017523,2.625,2.907692307692308,1.0,24.0,12.5,11.89325,['Carting']
IND531116AAA,IND530012AAA,4,2.25,2.612520812520813,2.90625,5.428571428571429,0.8571428571428571,18.0,8.0,9.88635,['Carting']
IND531116AAA,IND531001AAA,1,1.75,1.6318181818181816,1.9090909090909087,1.9636363636363634,0.8,14.0,9.0,10.4976,['Carting']
IND531163AAA,IND535001AAA,13,2.25,2.296919746919747,2.5,2.8000000000000007,1.0,14.0,7.0,9.1624,['Carting']
IND532001AAB,IND530012AAA,22,1.75,2.1317954212293486,2.28781512605042,3.3660714285714293,0.9741379310344828,12.0,7.0,9.8048,['Carting']
IND532001AAB,IND532127AAA,21,1.9166666666666665,2.599399556620053,2.513586956521739,4.0,1.0,36.5,17.5,18.51375,['FTL']
IND532001AAB,IND532201AAA,1,1.75,2.4583333333333335,2.90625,3.6,1.0,25.0,16.0,22.8998,['FTL']
IND532001AAB,IND532421AAA,20,2.0555555555555554,4.3420620996936785,5.027777777777778,11.6,0.9666666666666667,32.5,18.0,26.4392,['FTL']
IND532127AAA,IND535591AAA,21,1.6833333333333333,2.6120186047928566,3.0,4.0,0.9838709677419355,29.0,20.0,21.9176,['FTL']
IND532201AAA,IND532222AAA,20,1.9090909090909087,2.955508983769853,3.0,6.0,0.9743589743589743,30.0,20.0,23.8105,['FTL']
IND532201AAA,IND761200AAA,1,1.2732558139534884,1.2732558139534884,1.3866279069767442,1.4546511627906977,0.5,24.0,22.5,17.56485,['FTL']
IND532222AAA,IND532001AAB,1,1.5198711063372716,1.5327616401251576,1.6486842105263158,1.6794736842105262,1.0,49.0,33.0,32.0611,['FTL']
IND532222AAA,IND761200AAA,11,0.7012055109070034,0.8162261027400922,0.9714285714285714,1.1109823497949722,0.09090909090909091,50.5,74.5,58.873099999999994,['FTL']
IND532421AAA,IND532201AAA,19,1.6666666666666667,3.140586959175294,4.0,6.0,0.967741935483871,25.0,16.0,22.529400000000003,['FTL']
IND532440AAA,IND532001AAB,17,1.5301003344481605,1.6065498120805026,1.7096273291925466,1.8625,1.0,31.0,18.5,20.873400000000004,['FTL']
IND533003AAA,IND533106AAA,3,1.68,3.462927442927443,3.6,7.75,1.0,35.0,21.0,24.6579,['FTL']
IND533003AAA,IND533401AAA,18,1.9273809523809524,2.2222808002047767,2.567460317460318,3.45,1.0,30.0,20.0,25.4747,['FTL']
IND533106AAA,IND501359AAE,8,2.117647058823529,2.374184011360161,2.5687499999999996,3.25625,1.0,35.0,17.0,24.8574,['FTL']
IND533106AAA,IND530012AAA,11,1.6360294117647058,1.70374208322965,1.8455882352941175,2.2480392156862745,0.9545454545454546,28.0,17.0,25.072400000000002,['FTL']
IND533106AAA,IND533003AAA,2,2.988888888888889,3.787962962962963,5.195833333333333,6.875,1.0,74.5,31.0,33.22935,['FTL']
IND533106AAA,IND533201AAA,1,1.6774193548387095,4.533914559721011,6.638709677419355,9.615483870967742,0.6666666666666666,52.0,31.0,33.7766,['FTL']
IND533106AAA,IND533242AAA,4,2.9333333333333336,2.6415303344304317,3.5317708333333333,3.5759139784946234,0.9166666666666666,84.5,30.0,27.7546,['FTL']
IND533106AAA,IND533262AAA,6,2.286231884057971,2.7219281322542197,3.53125,4.204545454545456,0.9166666666666666,53.5,23.5,26.443649999999998,['FTL']
IND533106AAA,IND533308AAB,14,3.6666666666666665,3.6422482254550568,4.222222222222222,5.6265232974910395,0.9411764705882353,98.0,27.0,32.7921,['FTL']
IND533106AAA,IND534260AAC,5,1.7142857142857142,2.9876054664289957,3.7394957983193278,6.2100840336134455,0.8,41.0,21.0,23.412,['FTL']
IND533201AAA,IND533242AAA,2,2.373809523809524,2.373809523809524,2.4535714285714283,2.5014285714285713,1.0,34.5,14.5,21.0756,['FTL']
IND533201AAA,IND533262AAA,9,2.5,3.248477114885784,3.864864864864865,4.800000000000001,1.0,62.0,36.0,42.8706,['FTL']
IND533242AAA,IND533201AAA,2,2.2476190476190476,2.2476190476190476,2.338095238095238,2.392380952380952,1.0,32.5,14.5,21.0233,['FTL']
IND533262AAA,IND533106AAA,7,1.8571428571428568,1.9014551788457317,1.875,2.14,1.0,48.0,23.5,27.046150000000004,['FTL']
IND533262AAA,IND533201AAA,5,1.8373015873015874,2.0557720057720057,2.5483193277310923,2.6882352941176473,1.0,37.0,19.5,23.34675,['FTL']
IND533308AAB,IND533003AAA,15,1.4142857142857141,1.5550603563103564,1.7554945054945055,1.94375,0.8666666666666667,36.5,23.5,24.832549999999998,['FTL']
IND533308AAB,IND533106AAA,1,1.962962962962963,1.962962962962963,1.962962962962963,1.962962962962963,1.0,53.0,27.0,33.3582,['FTL']
IND533401AAA,IND533106AAA,17,1.9411764705882355,2.2806525011568493,3.03125,3.7411764705882358,0.8970588235294118,33.0,17.0,24.951,['FTL']
IND533401AAA,IND533308AAB,1,2.274675324675324,2.439356295878035,2.9249999999999994,3.355714285714286,1.0,46.0,22.5,32.5779,['FTL']
IND534001AAA,IND521225AAB,1,1.7142857142857142,2.1481829573934834,2.4097744360902253,2.827067669172932,1.0,26.0,16.0,22.7062,['FTL']
IND534001AAA,IND521333AAA,14,1.7541666666666667,1.9002452177452176,1.807692307692308,1.9520000000000002,1.0,46.0,25.5,24.587400000000002,['FTL']
IND534260AAC,IND533106AAA,4,1.922222222222222,2.0028016641044704,2.356578947368421,2.504516129032258,1.0,43.5,26.5,23.57645,['FTL']
IND535001AAA,IND530012AAA,10,2.0,3.3065311045994,4.316666666666666,6.8900000000000015,0.9830508474576272,24.0,10.0,12.6585,['Carting']
IND535501AAB,IND532001AAB,1,1.8337931034482762,3.2864617691154425,3.38,6.152000000000001,1.0,40.0,24.0,26.5156,['FTL']
IND535501AAB,IND532440AAA,17,1.4880952380952381,1.542988226466527,1.5977272727272727,1.873205741626794,0.9705882352941176,30.5,21.0,23.557949999999998,['FTL']
IND535558AAA,IND535501AAB,20,1.619047619047619,2.4977295582264527,2.0,5.600000000000001,0.9714285714285714,30.0,21.0,23.5547,['FTL']
IND535591AAA,IND535558AAA,3,2.1333333333333333,2.273611111111111,2.3791666666666664,2.526666666666667,1.0,33.0,16.0,19.0487,['FTL']
IND560002AAA,IND560099AAB,18,1.6741071428571428,2.8893746798771307,3.9166666666666665,5.9,0.7222222222222222,25.0,11.0,9.42775,['Carting']
IND560002AAA,IND562132AAA,22,1.9130434782608696,2.228621993843682,3.0,3.6900000000000004,0.7230769230769231,20.0,15.0,12.3668,['Carting']
IND560027AAA,IND560099AAA,4,1.5,1.8787851037851038,2.6132478632478633,2.9692307692307693,0.5714285714285714,24.0,16.0,14.2406,['Carting']
IND560043AAC,IND560064AAA,39,1.5294117647058822,1.7855709612544124,1.875,2.101388888888889,0.8679245283018868,24.0,17.0,12.6426,['Carting']
IND560043AAC,IND560099AAB,24,1.513157894736842,1.6340289088944542,1.96875,2.928571428571429,0.6363636363636364,19.5,14.5,11.44755,['Carting']
IND560043AAC,IND562132AAA,16,1.75,2.2605432375514147,2.3608597285067874,3.4235294117647093,0.7708333333333334,27.0,15.0,12.23255,['Carting']
IND560048AAB,IND560099AAB,26,1.5192307692307692,2.0199290308680746,2.125,4.01304347826087,0.6206896551724138,25.5,17.0,13.73425,['Carting']
IND560048AAB,IND562132AAA,17,1.9642857142857144,2.6638616178141867,3.0,5.0,0.8484848484848485,20.0,14.0,11.391549999999999,['Carting']
IND560058AAB,IND560060AAB,44,1.5,1.7951873040454356,2.0,2.533333333333336,0.7529411764705882,13.0,11.0,10.1136,['Carting']
IND560058AAB,IND560099AAB,22,1.2222222222222223,1.7593843475869733,1.7777777777777777,2.3011764705882363,0.5324675324675324,15.0,12.0,11.5867,['Carting']
IND560058AAB,IND562132AAA,14,1.5,2.1155249353329846,2.1,3.6000000000000014,0.72,20.0,15.0,11.6276,['Carting']
IND560058AAD,IND562132AAA,36,1.6333333333333333,2.8982365187112222,2.7366666666666664,8.678260869565216,0.8285714285714286,23.0,18.0,12.1724,['Carting']
IND560060AAB,IND560099AAB,15,1.3333333333333333,1.3682109558241748,1.5714285714285714,1.7722222222222224,0.627906976744186,13.0,9.0,10.1877,['Carting']
IND560060AAB,IND562132AAA,19,1.7333333333333334,2.132802469073754,2.4176470588235293,3.4545454545454546,0.6964285714285714,14.5,9.0,10.2515,['Carting']
IND560064AAD,IND560043AAC,41,2.0,2.227756104654839,2.6794871794871797,2.9384615384615387,0.8607594936708861,23.0,11.0,11.1825,['Carting']
IND560067AAC,IND562114AAA,20,2.708333333333333,2.854063360881543,3.25,3.8700000000000006,1.0,26.0,10.0,12.14805,['Carting']
IND560077AAA,IND560099AAB,1,2.5454545454545454,3.0801087801087803,3.6393939393939396,4.295757575757576,1.0,51.0,15.0,14.5867,['Carting']
IND560078AAC,IND560099AAB,20,2.2,3.5270122061401135,4.516666666666667,9.971428571428582,0.7906976744186046,24.0,11.0,11.128,['Carting']
IND560078AAC,IND562132AAA,16,1.5,1.8010106616388604,1.875,3.083760683760684,0.5918367346938775,20.0,14.0,12.6553,['Carting']
IND560083AAB,IND560058AAD,1,1.4545454545454546,1.5542929292929293,1.643939393939394,1.7575757575757576,1.0,16.0,11.0,12.7128,['Carting']
IND560083AAB,IND562132AAA,31,1.4309523809523808,1.8673773029296286,2.138392857142857,3.7178571428571425,0.7090909090909091,15.0,9.0,9.94425,['Carting']
IND560085AAA,IND562132AAA,7,1.4,1.8876132073382712,2.625,3.8,0.6190476190476191,21.0,15.0,12.9357,['Carting']
IND560099AAB,IND000000ACS,1,1.44375,1.44375,1.565625,1.63875,0.5,16.5,10.5,9.73895,['Carting']
IND560099AAB,IND515004AAA,1,1.4252136752136753,1.350798663324979,1.5205128205128204,1.6016666666666666,0.7,26.0,24.0,26.70595,['FTL']
IND560099AAB,IND560002AAA,25,1.1428571428571428,1.4407694203543935,1.8373205741626797,2.4615384615384617,0.43137254901960786,14.0,13.0,11.2975,['Carting']
IND560099AAB,IND560043AAC,37,1.3333333333333333,1.5545873298600361,1.878676470588235,2.421818181818182,0.6261682242990654,18.0,12.0,11.9774,['Carting']
IND560099AAB,IND560048AAB,34,1.3333333333333333,2.0104984146482936,2.142857142857143,3.23109243697479,0.5342465753424658,21.0,17.0,13.1002,['Carting']
IND560099AAB,IND560058AAB,38,1.2967032967032968,1.6852643365081263,1.6460084033613445,3.095692307692308,0.6044776119402985,16.0,12.0,11.101700000000001,['Carting']
IND560099AAB,IND560058AAD,2,1.1666666666666667,1.1008503401360543,1.207142857142857,1.3285714285714285,0.2857142857142857,17.0,15.0,14.4948,['Carting']
IND560099AAB,IND560060AAB,31,1.2142857142857142,1.3125048833908113,1.4444444444444444,2.0,0.5053763440860215,16.0,13.0,13.091,['Carting']
IND560099AAB,IND560077AAA,1,2.4594017094017095,2.9968379514750483,3.1770833333333335,4.195833333333334,1.0,43.0,15.5,14.4332,['Carting']
IND560099AAB,IND560078AAC,28,1.4907407407407407,1.6425253192053002,1.8616071428571426,2.845238095238095,0.7142857142857143,20.0,14.0,13.6395,['Carting']
IND560099AAB,IND560083AAB,1,2.111111111111111,2.111111111111111,2.5555555555555554,2.8222222222222224,1.0,18.5,11.5,9.88405,['Carting']
IND560099AAB,IND560085AAA,17,2.083333333333333,2.319944446652924,2.895833333333333,4.319047619047619,0.7058823529411765,20.5,11.5,10.10935,['Carting']
IND560099AAB,IND560300AAA,121,1.5294117647058822,1.8587616338324122,2.090909090909091,2.9317307692307697,0.7041322314049587,20.0,12.0,11.9106,['Carting']
IND560099AAB,IND562132AAA,102,1.4,1.7647522933367696,1.8,2.6666666666666665,0.7386091127098321,17.0,13.0,12.051,"['Carting', 'FTL']"
IND560099AAB,IND632006AAA,8,1.177927927927928,1.6106423630432176,1.430921052631579,2.6076923076923113,0.453125,29.0,24.0,25.75055,['FTL']
IND560099AAB,IND635001AAA,4,1.0616666666666665,2.5149828251458684,3.186141304347826,6.936956521739131,0.4166666666666667,28.0,23.5,25.52295,['FTL']
IND560099AAB,IND683511AAA,14,1.3888888888888888,1.502496311804275,1.6735521235521236,2.036363636363637,0.7309417040358744,34.0,24.0,28.0656,['FTL']
IND560099AAB,IND683511AAB,1,1.4720238095238094,1.6100798753816068,1.6896284829721362,2.1193181818181817,0.875,38.0,22.5,27.08915,['FTL']
IND560099AAG,IND560099AAB,2,1.8035714285714286,1.8035714285714286,2.080357142857143,2.2464285714285714,1.0,21.5,11.0,10.892,['Carting']
IND560099AAH,IND562125AAA,1,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.0,30.0,17.0,11.646,['Carting']
IND560300AAA,IND000000ACS,1,1.9861111111111112,2.0172979797979798,2.257575757575758,2.3212121212121217,1.0,26.0,13.0,12.18995,['Carting']
IND560300AAA,IND560002AAA,20,1.0909090909090908,1.2751835499716857,1.2727272727272727,2.0,0.3389830508474576,13.0,11.0,10.957,['Carting']
IND560300AAA,IND560043AAC,33,1.0,1.0762455622388543,1.375,2.0571428571428574,0.3225806451612903,14.0,14.0,12.7696,['Carting']
